NOM,PRENOM,id,name,description,link,pstrN,pstrNF,pstrNH,pstrVisages,pstrContact,txtMarr,txtCheat,txtDivorce,txtRelAvant,txtRelPendant,love
SURLEAU,Jessica Lea,1573656,Onnanoko No Heya: O-Teire Namachuukei!!,"An OV where you can enjoy the reality of a girl alone in a room as if you were looking into it. Based on interviews with active high school girls, we have reproduced the care methods and conversations between women.",https://a.ltrbxd.com/resized/film-poster/1/0/0/3/5/0/7/1003507-onnanoko-no-heya-o-teire-namachuukei--0-230-0-345-crop.jpg?v=4651d5742b,1,1,0,0,0,0,0,0,0,0,0
SURLEAU,Jessica Lea,1167262,Dance of a Dream,"Namson Lau is a ballroom dancing instructor. On stage, he is a refined and suave gentleman, but in reality, he is cunning and greedy, and dancing has become a mean to strike fortune for him, without any other levels of significance.",https://a.ltrbxd.com/resized/film-poster/1/5/6/0/7/5/156075-dance-of-a-dream-0-230-0-345-crop.jpg?v=cb09324f90,13,1,2,0,0,0,0,0,0,0,0
SURLEAU,Jessica Lea,1018648,Amour Fou,"Heinrich wishes to conquer death through love, and when he meets Henriette, the wife of a business acquaintance, she expresses interest in a suicide pact when she learns she has a terminal illness.",https://a.ltrbxd.com/resized/film-poster/1/8/9/2/7/6/189276-amour-fou-0-230-0-345-crop.jpg?v=19f79bc3d8,2,1,1,0,0,0,0,0,0,1,2
SURLEAU,Jessica Lea,1121446,Illusion,"A once-powerful, but now ailing movie director nears the end of his life. As he awaits death, he slips into a ""dream"" and is shown three ""snippets"" of the movie of his son's life. At first suspicious, then curious, and ultimately captivated, he watches his son's growth from mid-teens to mid-thirties as the son pursues his life-long love, Isabelle. The two constants through these snippets are his pursuit of Isabelle and the imagined voice of his father, telling him that he is worthless and unwanted. It is not until the story reaches its conclusion, that the old man discovers the surprising truth about his son and himself.",https://a.ltrbxd.com/resized/film-poster/6/5/9/0/8/65908-illusion-0-230-0-345-crop.jpg?v=24545c40e3,2,1,1,1,1,0,0,0,0,0,2
SURLEAU,Jessica Lea,1140023,What Love Means,A rich teen who yearns to study abroad meets an intriguing college student who could offer her some valuable insight — and potentially more.,https://a.ltrbxd.com/resized/film-poster/1/7/5/4/3/3/175433-what-love-means-0-230-0-345-crop.jpg?v=31e4b84547,2,1,1,0,0,0,0,0,0,0,2
SURLEAU,Jessica Lea,1493554,Solo,"Ângelo works in a hotel in the city of São Paulo. Accustomed to his loneliness, one day he meets Rafael, a young man from the upper middle class, who stays at the hotel in order to escape his problems and to be alone. A  friendship is born between the two loners  that will transform their lives.",https://a.ltrbxd.com/resized/film-poster/5/6/6/7/5/0/566750-solo-0-230-0-345-crop.jpg?v=5732792af5,2,0,2,0,0,0,0,0,0,0,0
SURLEAU,Jessica Lea,1060790,The Almond and the Seahorse,"For Gwen, it's always 1999. The face in the mirror is unfamiliar and her partner isn't recognizable to her despite waking up together every day. Joe's past is coming undone and his partner, Sarah, fears she will be forgotten. A doctor refuses to give up on them, determined not to let them unravel.",https://a.ltrbxd.com/resized/film-poster/7/0/6/0/9/5/706095-the-almond-and-the-seahorse-0-230-0-345-crop.jpg?v=b937a0d250,4,3,1,0,0,0,0,0,1,0,1
SURLEAU,Jessica Lea,1341060,A Break Alone,"Gangjae's normal family life is turned upsdie down when he falls for a young yoga teacher. Gangjae has got it all, a loving wife, adorable children, and a high-paying position. But he yearns for something more. When the teacher breaks off the affair, marrying another man, Gangjae longs for her, ten years on.",https://a.ltrbxd.com/resized/film-poster/3/2/9/9/3/3/329933-a-break-alone-0-230-0-345-crop.jpg?v=f843d8190a,1,0,1,0,0,1,0,0,1,1,2
SURLEAU,Jessica Lea,1078108,The Last Godfather,"Young-goo the son of mafia boss Don Carini, is too foolish to be part of the mafia elite. One day, Young-goo comes to his father and is trained by Tony V to be his father's successor. A few days later, Young-goo accidentally rescues Nancy, the only daughter of Don Bonfante, the boss of a rival mafia family. But Vinnie, an under-boss of the Bonfante family kidnapped her and fabricates that Young-goo has taken her. Vinnie's behavior provokes an armed conflict between the two families.",https://a.ltrbxd.com/resized/film-poster/5/8/6/3/7/58637-the-last-godfather-0-230-0-345-crop.jpg?v=9ce6060efb,5,1,4,0,0,0,0,0,0,0,0
SURLEAU,Jessica Lea,1150102,Porn Punk Poetry,"Damon is 27 years old, tattooed, sports a Mohawk haircut and works as a prostitute. Actually, at his age, he is almost too old for all of this and soon he will have to decide whether to remain part of that milieu and eventually destroy himself or find a way out.",https://a.ltrbxd.com/resized/film-poster/3/2/9/3/5/8/329358-porn-punk-poetry-0-230-0-345-crop.jpg?v=10556d0248,1,0,1,0,0,0,0,0,0,0,0
SURLEAU,Jessica Lea,1297056,Sonnet 18,"Seung Min wants to write an honest scenario. To get some inspiration, Seung Min decides not to get out of his room, only watching movies and writing. His friend and would-be actor, Jung Soo hears the news and worries him. One day, a man with a mask comes to Seung Min to invite to a masquerade.",https://a.ltrbxd.com/resized/film-poster/8/5/7/4/7/9/857479-sonnet-18-0-230-0-345-crop.jpg?v=a50b9d5d1b,2,0,2,0,1,0,0,0,0,0,1
SURLEAU,Jessica Lea,1308406,Raju Bhai,"A man saves the son of a local don from rivals, and gets a job in the don's gang. Things change when he falls in love with a girl who wants him to quit the gang.",https://a.ltrbxd.com/resized/film-poster/4/4/1/2/0/7/441207-raju-bhai-0-230-0-345-crop.jpg?v=a65682addc,1,0,1,0,0,0,0,0,0,1,2
SURLEAU,Jessica Lea,1249715,The Violator,"Cinematized version of Lee Kwang-su's novel, which tells the story of the dream Josin had, a Buddhist monk at Naksan temple in the era of the Three Kingdoms. In his dream, Josin lives in anxiety and agonizes over a woman. In the process, he lives his whole life and becomes enlightened.",https://a.ltrbxd.com/resized/film-poster/5/1/6/2/9/9/516299-the-violator-0-230-0-345-crop.jpg?v=d347efadd2,3,1,2,0,1,0,0,0,0,0,1
SURLEAU,Jessica Lea,1094317,"Dagmar's Hot Pants, Inc.","Known to her clients as Dagmar, she's a classy Swedish call girl in Copenhagen. After two years, she's ready quit, and we follow her on what she hopes is her last day in the trade. She wakes at 9 AM, gets her first call and a marriage proposal, checks in with her doctor, pays final visits to various clients, arranges to lease her flat, passes on her black book to a colleague, tries to beg off on an impromptu session with Japanese businessmen, has a quick conversation with her brother, and makes a couple of charitable contributions. All the while, her eyes on the clock, there's the threat of her pimp finding out about her plans. If she pulls it off, what awaits?",https://a.ltrbxd.com/resized/film-poster/7/8/8/2/5/78825-dagmar-s-hot-pants-inc--0-230-0-345-crop.jpg?v=62abea7689,4,4,0,0,0,1,0,0,0,0,1
SURLEAU,Jessica Lea,1497335,Fado Corrido,"A Marialist nobleman falls in love with a fado singer, who puts an end to the ephemeral relationship, accepting the love of a teenager, recently arrived from Africa.",https://a.ltrbxd.com/resized/film-poster/6/4/4/7/6/1/644761-fado-corrido-0-230-0-345-crop.jpg?v=a27c2c260a,4,2,2,1,1,0,0,0,0,1,2
SURLEAU,Jessica Lea,1207169,Git Along Little Dogies,"When war breaks out between oilmen and cattle ranchers, Gene sides with the ranchers until he learns that oil will bring a railraod to town.",https://a.ltrbxd.com/resized/film-poster/1/0/1/0/0/5/101005-git-along-little-dogies-0-230-0-345-crop.jpg?v=2f60e411c0,7,1,6,0,0,0,0,0,0,0,0
SURLEAU,Jessica Lea,1121674,Koto—The Lake of Tears,"A touching story following young shamisen string maker, Saku. Beautiful Saku moves to Lake Yogo, known for its production of quality shamisen strings, only to find her peaceful life turned upside down when a master musician takes personal interest in her.",https://a.ltrbxd.com/resized/film-poster/2/6/9/5/6/7/269567-koto-the-lake-of-tears-0-230-0-345-crop.jpg?v=be3f57190d,1,1,0,0,0,0,0,0,0,1,1
SURLEAU,Jessica Lea,1387146,Pale Sun,A young artist with a terminal illness starts a romance with his brother's fiancee who feels neglected by her busy soon-to-be husband.,https://a.ltrbxd.com/resized/film-poster/3/1/2/5/7/2/312572-pale-sun-0-230-0-345-crop.jpg?v=4b3b22ba98,4,2,2,0,1,0,1,0,1,1,2
SURLEAU,Jessica Lea,1170161,Superstar,SUPERSTAR is an Urdu language romantic drama in which a struggling actress begins a romance with a major film star.,https://a.ltrbxd.com/resized/film-poster/5/3/6/1/2/1/536121-superstar-0-230-0-345-crop.jpg?v=a39b1757f0,3,2,1,0,1,0,0,0,0,1,2
SURLEAU,Jessica Lea,1007837,Barfly,"Downtrodden writer Henry and distressed goddess Wanda aren't exactly husband and wife: they're wedded to their bar stools. But, they like each other's company—and Barfly captures their giddy, gin-soaked attempts to make a go of life on the skids.",https://a.ltrbxd.com/resized/film-poster/4/5/7/5/7/45757-barfly-0-230-0-345-crop.jpg?v=d90004056c,2,1,1,0,0,0,0,0,0,1,2
SURLEAU,Jessica Lea,1149957,Pagal Nilavu,"An aimless youth joins a gang out of a sense of gratitude, but complications arise when he falls in love with the sister of the new police officer in town.",https://a.ltrbxd.com/resized/film-poster/2/0/6/2/9/9/206299-pagal-nilavu-0-230-0-345-crop.jpg?v=178d8ab9b2,2,1,1,0,0,0,0,0,0,1,2
SURLEAU,Jessica Lea,1244236,Wild Love,"A dramatic love triangle between young boy and two girls from different worlds: cute American schoolgirl and painful, loveless student in Soviet boarding school.",https://a.ltrbxd.com/resized/film-poster/5/8/5/2/9/58529-wild-love-0-230-0-345-crop.jpg?v=10a1dcab02,2,1,1,0,0,0,0,0,0,1,2
SURLEAU,Jessica Lea,1116654,Madalena,"A Macau photographed with elegant realism forms the backdrop to the life of Lina, a Chinese immigrant working both as a waitress in a restaurant and as a hostess in a bar in order to save money to join her mother and daughter in China. By chance she meets taxi driver Mada, also an immigrant from China. Both have a past they want to forget and love feels like it might be their last chance to avoid being alone. But as is always the case in a melodrama, the past isn't easily tamed.",https://a.ltrbxd.com/resized/film-poster/7/5/8/1/8/2/758182-madalena-0-230-0-345-crop.jpg?v=2aa47c19c9,2,1,1,0,0,0,0,0,0,1,2
SURLEAU,Jessica Lea,1325522,Missed Connections,"From Director Brandon Ho & Writer Joseph Reidhead comes the Romantic Comedy ""Missed Connections"" a story about love, identity, the universe, and well, sandwiches.  Marc Reid (Kevin O'Keefe), a discouraged romance novelist, is setup on a blind date with girl named Melissa by his over excited sister Julia (Sarah Kent). Marc, a little less than enthusiastic, ends up picking up Jessie (Tatum Langton) instead of Melissa from the apartment complex. As the night unfolds Jessie and Marc meet up with old friends Gary (Bryce Chamberlain) and Mary (Renny Grames) and make a couple of new friends along the way.  Things are complicated by Jessie's boyfriend Trent (Lawrence Fernandez). But will Jessie and Marc be able to find love? Can Jessie help Marc rediscover romance and his passion of writing or are they cursed to simply be another missed connection?",https://a.ltrbxd.com/resized/film-poster/1/3/4/2/8/0/134280-missed-connections-0-230-0-345-crop.jpg?v=b33cd1d565,3,1,2,0,0,0,0,0,0,1,2
SURLEAU,Jessica Lea,1060594,Love on a Pillow,"A young girl rescues a man from a suicide attempt. He turns out to be a sociopath, who begins to take over her life, abusing her both verbally and emotionally, yet she can't seem to tear herself away from him.",https://a.ltrbxd.com/resized/film-poster/5/2/1/4/5214-love-on-a-pillow-0-230-0-345-crop.jpg?v=8b2217f7c1,2,1,1,0,1,0,0,0,0,0,1
SURLEAU,Jessica Lea,1205854,Love Wind Love Song,A Seoul businessman comes to Jeju Island and meets a lonely tour guide.,https://a.ltrbxd.com/resized/film-poster/2/7/9/4/7/8/279478-love-wind-love-song-0-230-0-345-crop.jpg?v=b8aaa0037d,2,1,1,1,1,0,0,0,0,0,2
SURLEAU,Jessica Lea,1024077,Under the Amalfi Sun,"A year after their romance began in Riccione, Vincenzo and Camilla reunite for a vacation on the picturesque Amalfi Coast and put their love to the test.",https://a.ltrbxd.com/resized/film-poster/7/8/5/0/6/0/785060-sotto-il-sole-di-amalfi-0-230-0-345-crop.jpg?v=9643610df6,2,1,1,1,1,0,0,0,1,0,2
SURLEAU,Jessica Lea,1501612,Ennul Aayiram,"The life of a young, happy-go-lucky bartender turns topsy-turvy when he encounters two girls in his life at different times.",https://a.ltrbxd.com/resized/film-poster/3/0/6/5/1/7/306517-ennul-aayiram-0-230-0-345-crop.jpg?v=2cd39b5a45,2,1,1,1,1,0,0,0,0,1,2
SURLEAU,Jessica Lea,1112209,How He Fell in Love,A struggling musician enters into a chance affair with a married woman. The illicit encounters and resulting bond affect both in lasting and significant ways.,https://a.ltrbxd.com/resized/film-poster/2/7/2/0/4/2/272042-how-he-fell-in-love-0-230-0-345-crop.jpg?v=271fe74e16,2,1,1,0,1,0,0,0,0,1,2
SURLEAU,Jessica Lea,1174478,The Right To Romance,"Against her better judgment, a dedicated and hard-working plastic surgeon (Ann Harding) finds herself falling in love with a playboy (Robert Young). Drama.",https://a.ltrbxd.com/resized/film-poster/1/2/9/0/0/8/129008-the-right-to-romance-0-230-0-345-crop.jpg?v=14664b4526,2,1,1,0,1,0,0,0,0,1,2
SURLEAU,Jessica Lea,1249976,Vineland,"When the groom's oldest friend, Cole, finds out his best friend, Jason, is getting married, he escapes from the institution he has been incarcerated in and makes a surprise visit to serve as the best man. Something does not seem right between bride, Gretchen, and groom. None of their friends seem to fully support the marriage and have secrets of their own. Unresolved about their relationship and endlessly obsessed with the groom, Cole stirs up everyone and everything, making it a weekend to remember.",https://a.ltrbxd.com/resized/film-poster/3/4/3/7/9/5/343795-aberrant-0-230-0-345-crop.jpg?v=030407c69e,3,1,2,0,1,1,0,0,0,0,2
SURLEAU,Jessica Lea,1320066,Me olvidé de vivir,"Julio Iglesias, internationally famous spanish singer, ends his Europe-wide tour in Paris. Before setting off to perform in America, decides to take a brief holiday in the quiet and peaceful Contadora Island in Panama. There, he meets Claudia, a german archaeology tour guide, for whom he'll start falling for, possibly jeopardizing the whole future of his concert tours.",https://a.ltrbxd.com/resized/film-poster/4/7/3/7/9/5/473795-me-olvide-de-vivir-0-230-0-345-crop.jpg?v=94fb617f78,2,1,1,0,1,0,0,0,0,1,2
SURLEAU,Jessica Lea,1017056,The Secret Life of Walter Mitty,"Walter Mitty, a daydreaming writer with an overprotective mother, likes to imagine that he is a hero who experiences fantastic adventures. His dream becomes reality when he accidentally meets a mysterious woman who hands him a little black book. According to her, it contains the locations of the Dutch crown jewels hidden since World War II. Soon, Mitty finds himself in the middle of a confusing conspiracy, where he has difficulty differentiating between fact and fiction.",https://a.ltrbxd.com/resized/film-poster/2/4/7/9/2/24792-the-secret-life-of-walter-mitty-0-230-0-345-crop.jpg?v=73f95db9e2,6,4,2,0,0,0,0,0,0,0,0
SURLEAU,Jessica Lea,1102865,SnowComing,"Samantha, once jilted by her high school sweetheart Jake during Snowcoming, returns home to honor her football coach father, who’s retiring, and runs into Jake, now a famous quarterback. After seeing the library needs updating, Samantha asks Jake to use his celebrity as a draw for a “Tailgate at the Library” fundraiser.",https://a.ltrbxd.com/resized/film-poster/4/9/8/4/7/5/498475-snowcoming-0-230-0-345-crop.jpg?v=c3bcdf1bfa,2,1,1,0,1,0,0,0,1,0,1
SURLEAU,Jessica Lea,1121210,His Woman,"Tough Caribbean freighter Captain Sam Whelan engages Sally Clark, a tramp masquerading as a missionary's daughter, to care for an abandoned baby on board his ship. En route to New York, ships mate Gatson sexually attacks her. The Captain knocks Gatson overboard in an ensuing scuffle. A romance developing between the Captain and Miss Clark is put to the test in New York after an assault investigation uncovers the girl's questionable past.",https://a.ltrbxd.com/resized/film-poster/1/1/7/1/0/7/117107-his-woman-0-230-0-345-crop.jpg?v=73169f5e7a,2,1,1,0,0,0,0,0,0,1,1
SURLEAU,Jessica Lea,1193412,Kadhal Sadugudu,"Kadhal Sadugudu is a love-comedy movie directed by the director Durai of Mugavari fame. It stars Vikram and Priyanka Trivedi in the lead roles, with Prakash Raj in the supporting role of Priyanka's father. It flopped miserably at the box-office.The film starts off with Prakash Raj, and how he's an important man in the village. when the temple festival starts,Kausalya(Priyanka) goes to her grandpa's house to celebrate. there she meets Suresh(Vikram) and they fall in love.",https://a.ltrbxd.com/resized/film-poster/5/4/4/4/7/54447-kadhal-sadugudu-0-230-0-345-crop.jpg?v=cd3150041a,2,1,1,1,1,0,0,0,0,1,2
SURLEAU,Jessica Lea,1149537,Paris Bound,"Jim Hutton and Mary Archer are two liberals who are content to remain faithful to each other in spirit only. They are married with all the ritual of a church wedding, the bride believing that each should be allowed perfect freedom in personal contacts. Complications arise when these ideals are put into practice.",https://a.ltrbxd.com/resized/film-poster/1/8/6/7/5/5/186755-paris-bound-0-230-0-345-crop.jpg?v=05c19f6923,6,6,0,0,0,1,0,0,0,1,2
SURLEAU,Jessica Lea,1418643,A Kiss Stolen,"Stephen is about to enter University. He's been with his girlfriend Sophia for a while but he still hasn't made love to her because she's shy. When Stephen goes to University, he meets Amy and suddenly finds himself torn between two women.",https://a.ltrbxd.com/resized/film-poster/3/3/8/0/1/6/338016-a-kiss-stolen-0-230-0-345-crop.jpg?v=6e109f3677,4,3,1,1,1,0,0,0,1,1,2
SURLEAU,Jessica Lea,1039536,Love and Death in the Garden of the Gods,"An old professor rents a mysterious old villa, and finds a tape recorded by a previous occupant, detailing her debauched lifestyle and the events leading to her murder.",https://a.ltrbxd.com/resized/film-poster/9/5/4/5/3/95453-love-and-death-in-the-garden-of-the-gods-0-230-0-345-crop.jpg?v=ca20e7ee02,2,1,1,0,0,0,0,0,0,0,1
SURLEAU,Jessica Lea,1236078,Red Cheongsam,"Red Cheongsam tells about Alice, a lonely Upper East Side socialite, finds herself enchanted by a young Chinese tailor. What will happen with her, let see the movie and discovery yourself.",https://a.ltrbxd.com/resized/film-poster/3/3/7/5/0/3/337503-red-cheongsam-0-230-0-345-crop.jpg?v=89f87cc584,1,1,0,0,0,0,0,0,0,1,1
SURLEAU,Jessica Lea,1463784,Love..For Life,"A poor girl, an employee in a company and living in a conservative, popular neighborhood, her character is strong, she loved a teacher, but the story of this love does not continue because of the surrounding circumstances that surround them",https://a.ltrbxd.com/resized/film-poster/8/4/9/8/4/8/849848-love-for-life-0-230-0-345-crop.jpg?v=db238badec,11,6,5,1,1,0,0,0,0,1,2
SURLEAU,Jessica Lea,1096440,Cougar Hunting,Tells the tale of three buddies in their 20's whose love-lives are in shambles. They go to Aspen to pursue the booming trend of dating cougars: hot older women who prey on hot young guys.,https://a.ltrbxd.com/resized/film-poster/5/3/0/2/7/53027-cougar-hunting-0-230-0-345-crop.jpg?v=598dc015bd,3,2,1,0,0,0,0,0,0,1,2
SURLEAU,Jessica Lea,1175753,Windhorse,"Follows three young Tibetans faced with moral dilemmas: a rising pop star asked by her Chinese official boyfriend to sing pro-government songs; her brother, an embittered drunk; and their cousin, a Buddhist nun savagely beaten after shouting anti-Chinese slogans.",https://a.ltrbxd.com/resized/film-poster/1/2/4/9/0/1/124901-windhorse-0-230-0-345-crop.jpg?v=2e235a7187,2,0,2,0,0,0,0,0,1,0,0
SURLEAU,Jessica Lea,1060336,Passion,"Giorgio, a young soldier, is in love with the married Clara and becomes her lover.  But they are separated when Giorgio is posted far away, where he meets the unhappy, unhealthy, and unattractive Fosca, who develops a passionate love for Giorgio and tries to make him love her. This rendition of Stephen Sondheim's Tony Award-winning musical was recorded on the stage with it's original all-star Broadway cast. Originally broadcast as part of ""American Playhouse"" on PBS (season thirteen, episode six).",https://a.ltrbxd.com/resized/film-poster/8/2/3/3/6/82336-passion-0-230-0-345-crop.jpg?v=b6f82e631c,3,2,1,0,1,0,1,0,0,1,2
SURLEAU,Jessica Lea,1448595,Amanogawa,"High schooler Shiori lives with her education-minded mother. Struggling with her life in Tokyo, she travels on behalf of her grandmother to the mystical island Yakushima, where she meets a robot.",https://a.ltrbxd.com/resized/film-poster/5/5/2/1/1/3/552113-amanogawa-0-230-0-345-crop.jpg?v=2fb43c09f7,1,1,0,0,0,0,0,0,0,0,0
SURLEAU,Jessica Lea,1007201,Broken Blossoms,The love story of an abused English girl and a Chinese Buddhist in a time when London was a brutal and harsh place to live.,https://a.ltrbxd.com/resized/film-poster/5/1/2/5/3/51253-broken-blossoms-0-230-0-345-crop.jpg?v=81046f2bef,2,1,1,1,1,0,0,0,0,1,2
SURLEAU,Jessica Lea,1187688,Hard Off,"This French romantic comedy-drama concerns Claude Langmann, a middle-aged auctioneer, who is in a loving marriage with his second wife of 15 years. Though he is deeply in love with his wife and has remained faithful to her, he finds himself unable to perform in bed. His wife says she is satisfied with Claude's love and tenderness, but he visits a sex specialist anyway. There he learns of Viagra, which is not yet approved in France, though it is available in Switzerland over the counter. Soon Claude is on his way to Geneva, and eager to prove his manhood, tries to bed Agnes, his very attractive and very available assistant. His daughter, who also comes along for the trip, interferes with her own problems.",https://a.ltrbxd.com/resized/film-poster/5/8/9/9/1/58991-hard-off-0-230-0-345-crop.jpg?v=889775d582,1,0,1,0,0,0,0,0,1,1,2
SURLEAU,Jessica Lea,1024242,Qarib Qarib Singlle,"Yogi and Jaya, who have polar opposite personalities and sensibilities, meet via an online dating app. This encounter turns into so much more when the two travel to Rishikesh.",https://a.ltrbxd.com/resized/film-poster/4/1/0/9/9/5/410995-qarib-qarib-singlle-0-230-0-345-crop.jpg?v=5d2edbd772,2,1,1,0,1,0,0,0,0,1,2
SURLEAU,Jessica Lea,1170014,Tracks,"Chris and Lucy are cut adrift in their thirties struggling to remember what initially attracted them to one another and wondering where do they go from here. Cue an impulsive decision to spend a fortnight interrailing around Europe's most romantic destinations, in the hope that this might save their seemingly doomed relationship.",https://a.ltrbxd.com/resized/film-poster/5/1/6/3/4/0/516340-tracks-0-230-0-345-crop.jpg?v=343399ed9c,2,1,1,0,0,0,0,0,1,0,2
SURLEAU,Jessica Lea,1239666,Königliche Hoheit,"An American heiress in Europe falls in love with a German prince, but he is required to marry someone else for reasons of state convenience.",https://a.ltrbxd.com/resized/film-poster/1/8/9/2/3/3/189233-konigliche-hoheit-0-230-0-345-crop.jpg?v=13c9b54264,2,1,1,0,1,0,0,0,0,1,2
SURLEAU,Jessica Lea,1141242,The Four Truths,"""Les quatre vérités"" aka ""The Four Truths"" is a movie anthology that consists of four segments, all loosely parodying fables from the 17th-century French poet Jean de la Fontaine. The US cut usually features only 3 segments.",https://a.ltrbxd.com/resized/film-poster/1/0/6/7/3/0/106730-the-four-truths-0-230-0-345-crop.jpg?v=9f90617187,11,6,5,0,1,0,0,0,0,0,0
SURLEAU,Jessica Lea,1006318,Gloria Bell,"Gloria is a free-spirited divorcée who spends her days at a straight-laced office job and her nights on the dance floor, joyfully letting loose at clubs around Los Angeles. After meeting Arnold on a night out, she finds herself thrust into an unexpected new romance, filled with both the joys of budding love and the complications of dating, identity, and family.",https://a.ltrbxd.com/resized/film-poster/4/2/2/1/8/1/422181-gloria-bell-0-230-0-345-crop.jpg?v=0eb04c22e7,1,1,0,0,0,0,0,0,0,1,2
SURLEAU,Jessica Lea,1873713,Seven-day Swapping,"Cheon-seok and Mi-seon remarried. Mi-seon goes on a trip with her friends and asks her daughter-in-law to take care of her father-in-law for a week. Her father-in-law and her daughter-in-law came to live together for 7 days. Her daughter-in-law, who tasted her father-in-law's crispy pork belly, falls in love with her father-in-law...",https://a.ltrbxd.com/resized/film-poster/1/1/1/7/2/9/4/1117294-seven-day-swapping-0-230-0-345-crop.jpg?v=b8774cd4df,2,1,1,1,1,0,1,0,0,1,2
THOUZEAU,Valentin,1358894,Ranadheera,"To settle old scores with a police commissioner, Jagannath, a gangster hires a thug, Ranadheera, to abduct his daughter, Radha. However, trouble ensues when Ranadheera falls in love with Radha.",https://a.ltrbxd.com/resized/film-poster/3/8/9/4/0/8/389408-ranadheera-0-230-0-345-crop.jpg?v=6b938d1fa0,1,0,1,0,0,0,0,,0,1,2
THOUZEAU,Valentin,1698752,My Sister’s Girlfriend,"Reiko is a sister who is studying with his successful lawyer brother Sato as a role model. She joins Saburo who is a motivator of the same subject, and she introduces Saburo’s sister, Maya, to her brother to turn her brother’s heart, who does not recognize her boyfriend. Sato is taken away by beautiful Maya. Reiko, who is relieved to see the two of them and dreams of a happy future, suddenly appeared to her ex-girlfriend, Kanbe, and began to blame her for having lost her girlfriend to Sato.",https://a.ltrbxd.com/resized/film-poster/4/1/3/4/4/3/413443-my-sister-s-girlfriend-0-230-0-345-crop.jpg?v=d268de5503,2,1,1,0,1,0,1,,1,1,2
THOUZEAU,Valentin,1003316,Bullitt,"Senator Walter Chalmers is aiming to take down mob boss Pete Ross with the help of testimony from the criminal's hothead brother Johnny, who is in protective custody in San Francisco under the watch of police lieutenant Frank Bullitt. When a pair of mob hitmen enter the scene, Bullitt follows their trail through a maze of complications and double-crosses. This thriller includes one of the most famous car chases ever filmed.",https://a.ltrbxd.com/resized/film-poster/5/1/2/3/7/51237-bullitt-0-230-0-345-crop.jpg?v=01ff62cff2,1,0,1,0,0,0,0,,0,0,0
THOUZEAU,Valentin,1316272,Gemini,"Lars lives a life dedicated to his disabled mother and his job at a petrol station. One day the girl he is secretly in love with, Julie, faints at his feet. Julie recovers but suffers from an acute psychosis confusing Lars with her deceased boyfriend Søren. Lars decides to take on Søren's identity and keep Julie locked in her psychosis. This is his chance of a lifetime, to experience love.",https://a.ltrbxd.com/resized/film-poster/1/1/6/6/6/4/116664-gemini-0-230-0-345-crop.jpg?v=d44d121d44,3,2,1,0,1,0,0,,1,1,2
THOUZEAU,Valentin,1372192,September,"After he fails to be accepted in college, Vali is questioned by police for participating in various thefts. He needs an alibi and he thinks the best one would be his father in Bucharest. To get there, he steals a motorcycle. In Bucharest he meets store clerk Anișoara, and he invites her to a seaside escapade. Their one day of love and future optimism is ended abruptly by a tragic motorcycle accident.",https://a.ltrbxd.com/resized/film-poster/5/4/7/7/9/4/547794-september-0-230-0-345-crop.jpg?v=c7501f4eb1,3,1,2,0,0,0,0,,0,1,2
THOUZEAU,Valentin,1324515,Lost and Found,Lost and Found,https://a.ltrbxd.com/resized/film-poster/8/3/2/4/7/2/832472-lost-and-found-0-230-0-345-crop.jpg?v=00db6d5768,2,1,1,1,1,0,0,,0,0,2
THOUZEAU,Valentin,1017981,Ship of Fools,"Passengers on a ship traveling from Mexico to Europe in the 1930s represent society at large in that era. The crew is German, including the ship's Dr. Schumann, who falls in love with one of the passengers, La Condesa. A young American woman, Jenny, is traveling with the man she loves, David. Jenny is fascinated and puzzled by just who some of the other passengers are.",https://a.ltrbxd.com/resized/film-poster/3/2/2/9/2/32292-ship-of-fools-0-230-0-345-crop.jpg?v=5d8197d1d4,0,0,0,0,0,0,0,,1,1,2
THOUZEAU,Valentin,1432802,Clarence,"Clarence Smith is an ex-soldier who is hired for odd jobs by Mr. Wheeler primarily because he has overheard a family argument. And the Wheeler household is going through quite a bit of turmoil -- Mrs. Wheeler feels neglected by her husband and is jealous of Violet Pinney, the governess. Daughter Cora is planning to elope with her father's secretary, Hubert Stem. Son Bobby, meanwhile, has been making passes at the maid.",https://a.ltrbxd.com/resized/film-poster/8/4/9/1/7/3/849173-clarence-0-230-0-345-crop.jpg?v=2cfb2fa594,3,2,1,0,0,0,1,,1,0,1
THOUZEAU,Valentin,1083626,New York City Opera: A Little Night Music,"Inspired by Ingmar Bergman's Smiles of a Summer Night, a tangled web of affairs is weaved around actress Desirée Armfeldt and the men who love her: lawyer Fredrik Egerman and Count Carl-Magnus Malcom. When Desirée's show travels through Fredrik's town, the estranged lovers' passion rekindles.",https://a.ltrbxd.com/resized/film-poster/3/2/3/2/4/4/323244-new-york-city-opera-a-little-night-music-0-230-0-345-crop.jpg?v=7a0013c0a9,4,2,2,0,1,0,1,,0,1,2
